id_estudiante,semestre,edad,sexo,departamento_origen,zona_origen,estrato,tipo_colegio,percentil_saber11,programa,trabaja,horas_trabajo_semana,personas_a_cargo,ingreso_hogar_smlmv,apoyo_financiero,fuente_financiacion,tiempo_desplazamiento_min,creditos_matriculados,promedio_academico,asistencia_pct,actividad_lms_pct,materias_perdidas,materias_canceladas,mora_financiera,acompanamiento_bienestar,creditos_prev_matriculados,creditos_prev_aprobados,pct_creditos_prev_aprobados,probabilidad_latente_desercion,deserta_siguiente_periodo
EST-01501,2,19,Mujer,Antioquia,Urbana,4,Oficial,33,Negocios Internacionales,No,0,0,5.63,No,Recursos familiares,37,17,2.91,86.2,62,0,0,No,No,14,14,100,0.0675,No
EST-01502,1,18,Hombre,Antioquia,Rural,1,Oficial,58,Administración,No,0,0,1.36,Sí,Mixto,78,18,2.5,79.2,64,2,1,Sí,No,,,,0.4445,Sí
EST-01503,1,21,Hombre,Cundinamarca,Urbana,2,Privado,67,Negocios Internacionales,No,0,0,2.54,Sí,Beca / subsidio,17,17,2.96,76.6,74,0,0,No,No,,,,0.0696,No
EST-01504,2,21,Mujer,Valle del Cauca,Rural,2,Oficial,64,Enfermería,Sí,34,0,1.25,No,Crédito educativo,97,16,2.89,76.9,67,0,3,No,No,14,12,85.7,0.5585,Sí
EST-01505,2,22,Hombre,Córdoba,Urbana,2,Oficial,26,Ingeniería Industrial,No,0,0,1.34,No,Crédito educativo,46,15,3.89,96.2,98,2,0,Sí,No,18,14,77.8,0.276,No
EST-01506,2,19,Hombre,Boyacá,Urbana,1,Oficial,53,Comunicación,Sí,16,0,0.94,Sí,Beca / subsidio,45,17,3.28,86.7,64,0,0,No,No,16,15,93.8,0.052,No
EST-01507,1,18,Hombre,Atlántico,Urbana,1,Oficial,43,Administración,No,0,0,0.72,Sí,Beca / subsidio,82,18,3.25,95.7,63,0,0,No,No,,,,0.0775,No
EST-01508,2,19,Mujer,Cundinamarca,Rural,2,Privado,14,Psicología,No,0,0,1.87,Sí,Recursos familiares,83,16,3.37,88.8,73,0,0,No,Sí,16,16,100,0.0576,No
EST-01509,2,19,Hombre,Tolima,Urbana,3,Privado,46,Ingeniería de Sistemas,No,0,0,2.75,No,Recursos familiares,28,15,3.16,91.9,51,0,0,No,No,16,16,100,0.0624,No
EST-01510,2,22,Mujer,Bolívar,Rural,4,Oficial,38,Administración,No,0,0,2.33,No,Recursos familiares,110,14,2.44,77.4,52,0,0,No,Sí,18,17,94.4,0.1965,Sí
EST-01511,1,19,Mujer,Nariño,Urbana,3,Oficial,62,Enfermería,No,0,0,4.24,No,Recursos familiares,58,17,3.67,96.5,73,0,0,No,No,,,,0.0864,Sí
EST-01512,2,24,Mujer,Santander,Urbana,1,Oficial,43,Contaduría,Sí,20,0,0.83,No,Beca / subsidio,46,18,3.18,84.6,79,0,0,Sí,No,16,16,100,0.2264,No
EST-01513,1,22,Mujer,Bogotá D.C.,Urbana,4,Oficial,62,Diseño,No,0,0,6.25,No,Recursos familiares,62,17,3.7,91.4,64,0,0,No,No,,,,0.0548,No
EST-01514,2,20,Mujer,Bolívar,Urbana,2,Oficial,63,Administración,No,0,0,1.99,Sí,Mixto,30,17,2.84,84.2,82,0,0,No,No,18,18,100,0.0623,No
EST-01515,1,25,Mujer,Risaralda,Rural,2,Oficial,52,Ingeniería de Sistemas,Sí,4,0,2.47,No,Crédito educativo,48,20,3.96,92.4,70,0,0,Sí,Sí,,,,0.1952,Sí
EST-01516,1,24,Mujer,Quindío,Urbana,2,Privado,60,Ingeniería Industrial,No,0,2,1.47,No,Mixto,38,19,3.93,98.8,83,0,0,No,No,,,,0.099,No
EST-01517,2,18,Hombre,Norte de Santander,Rural,3,Oficial,64,Derecho,No,0,0,2.55,No,Crédito educativo,105,18,2.58,68,74,3,0,Sí,No,20,14,70,0.6809,No
EST-01518,2,21,Mujer,Cundinamarca,Rural,1,Oficial,29,Comunicación,Sí,31,0,0.84,No,Recursos familiares,63,17,3.01,91.3,50,0,1,No,No,18,17,94.4,0.1978,Sí
EST-01519,1,26,Hombre,Antioquia,Urbana,3,Oficial,47,Contaduría,Sí,24,0,2.09,Sí,Mixto,31,18,2.92,83.5,76,2,1,No,Sí,,,,0.1763,No
EST-01520,1,25,Hombre,Bogotá D.C.,Urbana,3,Oficial,93,Enfermería,No,0,0,2.27,No,Recursos familiares,55,20,4.28,100,77,0,0,No,No,,,,0.0824,No
EST-01521,2,19,Hombre,Córdoba,Rural,2,Oficial,76,Diseño,Sí,4,0,1.3,No,Recursos familiares,47,17,3.77,100,70,0,0,No,No,18,18,100,0.0878,No
EST-01522,2,25,Hombre,Santander,Urbana,3,Privado,52,Derecho,No,0,0,4.19,Sí,Beca / subsidio,6,18,3.32,89.6,79,0,2,No,No,18,17,94.4,0.059,No
EST-01523,2,20,Mujer,Antioquia,Urbana,1,Oficial,5,Diseño,No,0,0,1.12,No,Crédito educativo,27,17,3.2,82.1,71,0,0,Sí,No,20,20,100,0.2152,No
EST-01524,1,21,Mujer,Bolívar,Urbana,3,Oficial,59,Administración,Sí,7,0,2.34,No,Recursos familiares,38,18,3.55,89.3,96,0,0,No,No,,,,0.0505,No
EST-01525,1,20,Hombre,Cundinamarca,Urbana,1,Oficial,43,Derecho,Sí,24,0,1.27,No,Crédito educativo,5,18,3.8,94.3,62,0,1,No,No,,,,0.1313,No
EST-01526,1,21,Hombre,Bogotá D.C.,Urbana,5,Privado,55,Negocios Internacionales,No,0,0,3.58,No,Mixto,32,17,3.23,83.7,61,0,0,Sí,Sí,,,,0.1057,No
EST-01527,2,20,Hombre,Cesar,Urbana,5,Oficial,83,Ingeniería Industrial,No,0,0,3.71,No,Recursos familiares,40,19,4.31,100,66,0,0,No,No,18,18,100,0.0423,No
EST-01528,1,18,Mujer,Bolívar,Urbana,2,Oficial,49,Psicología,No,0,0,1.11,No,Crédito educativo,38,18,3.73,85.2,93,0,0,Sí,No,,,,0.1919,No
EST-01529,2,17,Mujer,Antioquia,Urbana,5,Oficial,48,Psicología,Sí,15,0,6.71,No,Crédito educativo,42,19,2.92,91.9,72,0,0,No,Sí,20,20,100,0.1258,Sí
EST-01530,1,17,Mujer,Valle del Cauca,Urbana,2,Oficial,59,Enfermería,No,0,0,1.94,No,Recursos familiares,10,15,3.65,83,80,2,0,No,Sí,,,,0.1432,No
EST-01531,2,17,Hombre,Antioquia,Rural,1,Oficial,85,Ingeniería de Sistemas,No,0,0,0.57,No,Crédito educativo,82,18,4.17,95.7,47,0,0,Sí,No,18,18,100,0.2532,No
EST-01532,1,19,Hombre,Bolívar,Urbana,2,Oficial,39,Administración,No,0,2,1.17,Sí,Mixto,10,20,3.07,87.4,50,0,1,No,No,,,,0.1239,No
EST-01533,1,18,Mujer,Huila,Urbana,6,Privado,66,Derecho,No,0,0,7.41,No,Crédito educativo,51,18,2.46,88.5,66,4,0,No,No,,,,0.4525,No
EST-01534,1,24,Hombre,Antioquia,Urbana,3,Oficial,57,Negocios Internacionales,No,0,0,2.26,Sí,Mixto,28,16,3.27,91.4,77,0,0,No,No,,,,0.0625,No
EST-01535,2,19,Mujer,Atlántico,Rural,3,Privado,61,Enfermería,No,0,0,4.21,No,Recursos familiares,84,18,3.14,83.9,67,0,0,No,No,18,17,94.4,0.1412,No
EST-01536,1,17,Mujer,Cundinamarca,Rural,2,Privado,47,Derecho,No,0,0,1.88,Sí,Crédito educativo,54,16,3.89,100,64,0,0,No,No,,,,0.0803,Sí
EST-01537,2,21,Mujer,Caldas,Urbana,3,Privado,79,Ingeniería de Sistemas,No,0,0,2.06,No,Recursos familiares,5,18,4.01,99.2,89,0,1,No,Sí,18,17,94.4,0.0424,No
EST-01538,2,19,Hombre,Cesar,Urbana,1,Oficial,36,Negocios Internacionales,No,0,0,1.58,Sí,Beca / subsidio,41,18,3.91,100,94,0,0,No,No,20,20,100,0.024,No
EST-01539,1,22,Mujer,Valle del Cauca,Urbana,2,Oficial,36,Psicología,No,0,0,1.38,Sí,Crédito educativo,41,18,3.29,82.7,82,0,0,No,No,,,,0.0952,No
EST-01540,2,20,Mujer,Bolívar,Urbana,3,Oficial,63,Ingeniería de Sistemas,No,0,0,1.93,No,Crédito educativo,43,18,3.06,88.7,50,0,0,No,No,16,16,100,0.1238,Sí
EST-01541,2,19,Hombre,Otro,Rural,3,Oficial,68,Ingeniería Industrial,No,0,0,1.49,No,Recursos familiares,28,16,3.88,97.5,65,0,0,No,No,20,20,100,0.0444,No
EST-01542,2,19,Mujer,Cauca,Urbana,2,Privado,52,Ingeniería de Sistemas,No,0,0,1.46,Sí,Mixto,51,16,3.37,90.1,87,0,0,No,No,16,16,100,0.0501,No
EST-01543,1,21,Mujer,Bogotá D.C.,Urbana,3,Oficial,76,Psicología,No,0,0,2.62,No,Recursos familiares,55,16,3.38,82.6,72,0,0,No,No,,,,0.0676,No
EST-01544,1,20,Mujer,Antioquia,Urbana,1,Oficial,61,Enfermería,Sí,14,2,0.59,No,Recursos familiares,45,18,3.12,83.1,93,1,0,No,No,,,,0.213,No
EST-01545,2,26,Hombre,Atlántico,Urbana,2,Privado,48,Ingeniería de Sistemas,Sí,21,0,1.83,No,Recursos familiares,60,20,3.7,87.9,82,0,0,No,No,18,18,100,0.1116,No
EST-01546,1,19,Hombre,Valle del Cauca,Rural,1,Oficial,79,Psicología,No,0,0,0.93,No,Crédito educativo,115,16,2.9,91.6,65,0,0,Sí,No,,,,0.3929,No
EST-01547,2,24,Mujer,Bogotá D.C.,Urbana,2,Privado,34,Derecho,No,0,0,2.01,No,Recursos familiares,37,18,3.49,81.4,76,0,0,No,No,18,18,100,0.0698,No
EST-01548,2,18,Hombre,Valle del Cauca,Urbana,1,Oficial,22,Ingeniería de Sistemas,No,0,0,0.54,No,Crédito educativo,24,16,3.36,100,79,0,0,Sí,Sí,14,14,100,0.1385,Sí
EST-01549,1,20,Hombre,Cundinamarca,Urbana,4,Privado,49,Psicología,No,0,0,2.79,No,Recursos familiares,58,16,3,100,64,0,0,No,No,,,,0.1031,No
EST-01550,1,24,Mujer,Norte de Santander,Urbana,1,Oficial,36,Administración,Sí,20,0,1.92,No,Mixto,5,17,3.5,89.6,59,0,0,No,Sí,,,,0.1032,No
EST-01551,1,23,Hombre,Meta,Urbana,2,Privado,41,Derecho,Sí,26,0,1.67,No,Beca / subsidio,29,15,2.36,82.4,43,2,1,Sí,No,,,,0.7502,Sí
EST-01552,1,18,Mujer,Valle del Cauca,Rural,2,Privado,31,Contaduría,No,0,0,1.18,Sí,Beca / subsidio,55,18,3.21,88.2,80,0,0,Sí,No,,,,0.125,No
EST-01553,2,19,Mujer,Antioquia,Rural,4,Oficial,28,Enfermería,No,0,0,4.34,No,Mixto,27,18,2.4,89.5,82,1,0,No,No,18,15,83.3,0.1688,No
EST-01554,1,25,Hombre,Nariño,Urbana,1,Oficial,81,Comunicación,Sí,35,0,0.76,No,Mixto,53,18,3.29,92.4,80,0,0,Sí,No,,,,0.2436,No
EST-01555,2,18,Mujer,Nariño,Urbana,5,Oficial,53,Psicología,No,0,0,4.14,Sí,Beca / subsidio,62,18,4.05,86.5,81,0,0,No,No,20,20,100,0.0256,No
EST-01556,2,19,Mujer,Tolima,Urbana,2,Privado,41,Negocios Internacionales,Sí,30,0,1.22,No,Recursos familiares,63,16,2.23,90.9,82,2,0,No,Sí,14,10,71.4,0.3067,No
EST-01557,1,19,Hombre,Córdoba,Urbana,4,Privado,53,Contaduría,Sí,14,0,3.63,No,Recursos familiares,28,16,2.6,94,52,0,0,No,No,,,,0.1516,No
EST-01558,1,25,Hombre,Norte de Santander,Rural,2,Privado,63,Ingeniería Industrial,Sí,38,0,1.84,No,Mixto,128,19,3.01,88.7,59,0,0,Sí,No,,,,0.4515,Sí
EST-01559,1,17,Mujer,Boyacá,Urbana,1,Oficial,58,Derecho,No,0,0,0.77,Sí,Beca / subsidio,56,17,3.26,81.3,81,0,0,No,No,,,,0.0804,No
EST-01560,1,18,Hombre,Valle del Cauca,Urbana,4,Privado,49,Ingeniería Industrial,No,0,0,3.14,Sí,Beca / subsidio,57,14,3.13,91.1,64,0,0,No,No,,,,0.1198,No
EST-01561,1,22,Mujer,Nariño,Urbana,4,Oficial,64,Comunicación,Sí,31,0,4.13,No,Recursos familiares,34,16,2.63,84,52,0,1,Sí,No,,,,0.3033,No
EST-01562,2,20,Mujer,Risaralda,Urbana,3,Oficial,92,Contaduría,No,0,0,3.04,No,Recursos familiares,19,15,3.79,88.1,52,1,0,No,No,18,17,94.4,0.0519,No
EST-01563,2,18,Mujer,Antioquia,Urbana,1,Oficial,15,Ingeniería de Sistemas,No,0,0,1.77,Sí,Beca / subsidio,46,14,3.37,87.9,73,0,0,No,No,18,18,100,0.0401,No
EST-01564,1,25,Mujer,Valle del Cauca,Urbana,2,Oficial,33,Contaduría,No,0,0,1.1,No,Recursos familiares,21,16,3.57,87.7,84,0,0,No,No,,,,0.0766,No
EST-01565,2,18,Hombre,Antioquia,Urbana,2,Oficial,67,Comunicación,No,0,0,2.05,Sí,Mixto,18,16,3.45,89.9,77,0,0,No,No,16,16,100,0.0539,No
EST-01566,2,17,Mujer,Atlántico,Urbana,4,Privado,69,Contaduría,No,0,0,4.14,Sí,Beca / subsidio,69,16,4.15,97.7,70,0,0,No,No,16,16,100,0.0194,No
EST-01567,1,21,Mujer,Valle del Cauca,Urbana,2,Oficial,53,Diseño,Sí,4,0,0.87,Sí,Beca / subsidio,30,16,2.89,87.7,93,0,0,No,No,,,,0.0652,No
EST-01568,1,22,Mujer,Valle del Cauca,Urbana,3,Oficial,68,Negocios Internacionales,No,0,0,1.83,No,Recursos familiares,51,16,3.42,87.6,65,0,0,No,No,,,,0.0712,No
EST-01569,1,22,Mujer,Atlántico,Urbana,2,Oficial,7,Psicología,Sí,30,0,1.16,Sí,Mixto,54,16,2.46,85,47,1,1,No,No,,,,0.246,No
EST-01570,2,34,Hombre,Santander,Urbana,3,Oficial,70,Ingeniería de Sistemas,No,0,0,2.36,No,Crédito educativo,48,20,3.31,81.6,90,1,0,No,Sí,16,14,87.5,0.1405,No
EST-01571,1,19,Hombre,Bogotá D.C.,Urbana,2,Privado,43,Ingeniería de Sistemas,No,0,0,1.19,Sí,Beca / subsidio,63,18,2.74,85.9,86,0,0,Sí,No,,,,0.1803,Sí
EST-01572,1,18,Mujer,Meta,Rural,2,Oficial,28,Diseño,No,0,0,1.57,No,Recursos familiares,51,14,2.94,86.6,73,0,0,No,No,,,,0.132,No
EST-01573,1,17,Hombre,Santander,Urbana,3,Privado,53,Derecho,No,0,0,1.14,No,Crédito educativo,41,16,3.19,92.6,88,0,0,No,No,,,,0.1248,No
EST-01574,2,19,Hombre,Huila,Urbana,3,Privado,81,Ingeniería de Sistemas,Sí,10,0,2.21,Sí,Mixto,72,18,3.7,94.5,71,0,0,No,No,14,14,100,0.0511,No
EST-01575,1,21,Mujer,Otro,Urbana,2,Oficial,53,Administración,No,0,0,1.46,Sí,Beca / subsidio,39,19,3.68,82.5,93,0,0,Sí,No,,,,0.1033,Sí
EST-01576,1,18,Hombre,Tolima,Urbana,1,Oficial,20,Diseño,Sí,22,0,0.49,No,Recursos familiares,87,16,2.94,93,75,0,3,Sí,Sí,,,,0.4635,No
EST-01577,2,17,Hombre,Huila,Rural,1,Oficial,26,Diseño,Sí,34,0,0.92,Sí,Recursos familiares,84,20,3.89,81,58,0,0,No,No,18,18,100,0.1062,No
EST-01578,2,19,Hombre,Bogotá D.C.,Urbana,6,Privado,58,Contaduría,No,0,0,10.33,No,Mixto,55,17,3.28,94.6,69,0,0,No,No,18,18,100,0.0637,No
EST-01579,1,29,Mujer,Norte de Santander,Urbana,2,Oficial,40,Administración,Sí,35,0,1.94,No,Mixto,23,20,3.22,82.4,41,0,1,No,No,,,,0.2768,Sí
EST-01580,1,21,Hombre,Risaralda,Urbana,1,Oficial,78,Administración,No,0,0,1.85,Sí,Recursos familiares,37,19,3.51,93,91,0,0,No,Sí,,,,0.0422,No
EST-01581,2,23,Mujer,Tolima,Urbana,2,Privado,55,Enfermería,Sí,21,0,1.82,Sí,Beca / subsidio,10,18,4.57,94.3,77,0,0,No,No,16,16,100,0.01,No
EST-01582,2,24,Mujer,Santander,Urbana,2,Oficial,44,Psicología,No,0,0,0.64,No,Crédito educativo,47,16,3.68,83.9,75,0,0,No,No,20,19,95,0.0749,No
EST-01583,1,21,Mujer,Antioquia,Rural,2,Oficial,72,Diseño,No,0,0,0.68,Sí,Mixto,95,18,3.26,84.5,67,2,0,No,No,,,,0.1727,No
EST-01584,1,19,Mujer,Bogotá D.C.,Urbana,2,Oficial,61,Ingeniería de Sistemas,No,0,0,1.02,No,Beca / subsidio,70,18,3.75,91.1,74,0,0,No,No,,,,0.128,No
EST-01585,2,23,Hombre,Valle del Cauca,Urbana,2,Oficial,50,Comunicación,Sí,31,0,2.6,No,Recursos familiares,5,20,3.21,74.2,65,0,0,Sí,No,18,18,100,0.3328,Sí
EST-01586,2,25,Mujer,Santander,Urbana,3,Oficial,58,Administración,Sí,31,1,1.57,Sí,Beca / subsidio,64,18,2.64,78.3,34,1,1,No,No,18,16,88.9,0.5174,Sí
EST-01587,1,24,Mujer,Bogotá D.C.,Urbana,3,Oficial,74,Diseño,Sí,19,1,2.78,No,Recursos familiares,56,18,4.78,94.7,69,0,0,No,No,,,,0.1103,No
EST-01588,1,20,Hombre,Bogotá D.C.,Urbana,4,Oficial,59,Negocios Internacionales,No,0,0,4.73,No,Crédito educativo,24,16,3.33,93.2,69,3,0,No,Sí,,,,0.2011,No
EST-01589,2,20,Mujer,Valle del Cauca,Urbana,2,Oficial,8,Ingeniería de Sistemas,No,0,0,1.3,No,Beca / subsidio,49,18,3.12,91.3,73,0,0,No,No,18,18,100,0.083,No
EST-01590,2,19,Mujer,Córdoba,Rural,4,Oficial,66,Psicología,No,0,0,6.22,No,Crédito educativo,135,17,2.89,82.9,57,2,0,Sí,Sí,20,15,75,0.4075,No
EST-01591,2,16,Hombre,Valle del Cauca,Urbana,1,Oficial,48,Ingeniería Industrial,Sí,42,0,1.6,No,Crédito educativo,57,18,3.11,86.5,79,0,0,Sí,Sí,16,16,100,0.3125,Sí
EST-01592,2,20,Hombre,Atlántico,Urbana,1,Oficial,63,Ingeniería Industrial,Sí,26,0,1.14,Sí,Beca / subsidio,61,18,3.78,92.5,67,0,0,No,No,18,17,94.4,0.0785,No
EST-01593,2,19,Mujer,Atlántico,Urbana,2,Oficial,52,Psicología,Sí,25,0,0.85,No,Crédito educativo,26,17,4.42,97.7,75,1,0,No,No,18,16,88.9,0.1371,No
EST-01594,1,18,Mujer,Cauca,Urbana,2,Oficial,41,Psicología,Sí,21,0,1.04,No,Crédito educativo,31,18,3.26,90.2,88,0,1,No,No,,,,0.168,Sí
EST-01595,1,21,Hombre,Valle del Cauca,Urbana,2,Oficial,19,Administración,Sí,13,0,1.28,No,Crédito educativo,58,17,3.24,89.2,84,0,0,Sí,No,,,,0.1967,Sí
EST-01596,2,35,Mujer,Valle del Cauca,Urbana,1,Oficial,43,Administración,Sí,36,0,0.98,No,Crédito educativo,5,19,2.94,91.5,74,0,0,Sí,No,18,18,100,0.3719,No
EST-01597,2,17,Mujer,Bogotá D.C.,Urbana,3,Oficial,71,Administración,No,0,0,3.89,Sí,Mixto,58,17,3.29,89.5,64,0,0,No,No,14,14,100,0.0378,No
EST-01598,1,21,Mujer,Antioquia,Urbana,1,Oficial,56,Comunicación,No,0,0,1.29,No,Recursos familiares,49,18,3.99,95.6,80,0,0,Sí,No,,,,0.1188,No
EST-01599,1,24,Mujer,Boyacá,Urbana,2,Oficial,67,Ingeniería de Sistemas,No,0,0,1.02,No,Crédito educativo,40,17,3.77,84.3,90,0,0,Sí,Sí,,,,0.179,No
EST-01600,1,21,Hombre,Bogotá D.C.,Urbana,2,Oficial,79,Contaduría,No,0,0,1.81,No,Mixto,31,18,3.37,81.5,79,0,0,Sí,No,,,,0.1979,No
EST-01601,2,20,Hombre,Antioquia,Rural,2,Oficial,55,Ingeniería Industrial,No,0,0,1.04,No,Recursos familiares,69,16,4.21,89.2,75,0,0,Sí,No,18,18,100,0.1142,No
EST-01602,2,19,Mujer,Quindío,Urbana,3,Privado,57,Psicología,No,0,0,2.93,No,Crédito educativo,25,17,3.95,83.2,69,0,0,No,No,20,20,100,0.0728,No
EST-01603,1,21,Hombre,Otro,Rural,1,Oficial,28,Negocios Internacionales,Sí,11,0,1.6,Sí,Recursos familiares,111,16,2.88,72.4,65,0,0,No,Sí,,,,0.1614,No
EST-01604,1,23,Hombre,Valle del Cauca,Rural,5,Oficial,52,Diseño,Sí,20,0,6.66,Sí,Recursos familiares,67,14,3.25,90.3,76,0,0,No,No,,,,0.0773,No
EST-01605,1,21,Mujer,Norte de Santander,Urbana,2,Oficial,38,Contaduría,Sí,14,0,1.42,No,Recursos familiares,26,18,3.01,95.8,70,0,0,No,No,,,,0.1267,Sí
EST-01606,1,18,Mujer,Atlántico,Urbana,2,Oficial,66,Enfermería,No,0,0,1.56,Sí,Beca / subsidio,38,14,3.18,87.1,76,0,0,No,No,,,,0.0632,No
EST-01607,2,19,Hombre,Bogotá D.C.,Urbana,4,Privado,89,Ingeniería Industrial,No,0,0,5.01,No,Recursos familiares,61,15,4.25,83,88,0,0,No,No,18,18,100,0.0351,No
EST-01608,1,20,Hombre,Antioquia,Urbana,4,Privado,40,Ingeniería de Sistemas,No,0,0,4.64,No,Crédito educativo,33,17,3.55,85.8,86,3,1,No,No,,,,0.2442,Sí
EST-01609,2,19,Hombre,Antioquia,Urbana,4,Privado,68,Ingeniería de Sistemas,No,0,0,3.96,Sí,Recursos familiares,65,20,3.98,90.9,70,3,0,No,No,14,8,57.1,0.1713,No
EST-01610,2,17,Mujer,Santander,Urbana,3,Oficial,56,Administración,No,0,0,3.37,No,Mixto,51,18,2.95,98.3,66,2,0,No,No,18,13,72.2,0.1786,No
EST-01611,2,21,Hombre,Atlántico,Urbana,2,Oficial,52,Derecho,No,0,0,1.33,Sí,Beca / subsidio,39,19,2.52,93.3,79,0,0,No,No,14,14,100,0.0666,No
EST-01612,1,21,Mujer,Córdoba,Urbana,2,Privado,45,Derecho,Sí,9,0,1.42,No,Crédito educativo,85,20,3.33,96.2,71,0,2,Sí,No,,,,0.3533,No
EST-01613,2,18,Mujer,Tolima,Urbana,2,Oficial,58,Negocios Internacionales,Sí,18,0,2.92,No,Recursos familiares,67,15,3.48,91.5,72,0,0,No,No,18,17,94.4,0.0844,No
EST-01614,2,22,Hombre,Antioquia,Urbana,6,Oficial,42,Ingeniería de Sistemas,No,0,0,15,No,Recursos familiares,41,15,3.76,85.9,67,0,0,No,No,18,18,100,0.0726,No
EST-01615,2,19,Hombre,Bogotá D.C.,Urbana,5,Oficial,59,Contaduría,Sí,20,0,6.82,Sí,Beca / subsidio,29,16,2.96,89.1,89,0,0,No,Sí,18,18,100,0.0167,No
EST-01616,2,21,Hombre,Antioquia,Urbana,4,Privado,63,Ingeniería Industrial,No,0,0,4.84,No,Crédito educativo,40,16,3.77,94,65,0,0,No,No,16,16,100,0.0792,No
EST-01617,1,22,Mujer,Atlántico,Rural,2,Privado,46,Ingeniería de Sistemas,Sí,23,0,1.09,Sí,Beca / subsidio,89,15,2.88,88.8,64,3,0,No,Sí,,,,0.2686,No
EST-01618,1,21,Hombre,Bogotá D.C.,Urbana,2,Oficial,15,Ingeniería de Sistemas,No,0,0,1.39,No,Crédito educativo,56,17,3.58,88.4,61,0,0,Sí,Sí,,,,0.2296,No
EST-01619,2,19,Mujer,Antioquia,Urbana,1,Oficial,63,Psicología,Sí,17,0,1.35,No,Mixto,37,17,4.49,95.5,85,0,2,No,No,16,15,93.8,0.0937,No
EST-01620,1,25,Mujer,Bogotá D.C.,Urbana,1,Oficial,27,Negocios Internacionales,Sí,14,0,0.66,No,Recursos familiares,42,18,2.81,87.7,63,0,0,Sí,No,,,,0.2931,No
EST-01621,1,17,Hombre,Antioquia,Urbana,1,Oficial,3,Psicología,Sí,21,0,0.56,No,Crédito educativo,37,16,3.53,94.2,87,0,0,No,No,,,,0.1174,No
EST-01622,2,18,Mujer,Nariño,Urbana,2,Privado,97,Negocios Internacionales,No,0,1,0.98,No,Crédito educativo,68,17,3.99,88.7,76,0,0,No,No,20,20,100,0.1252,No
EST-01623,1,18,Hombre,Antioquia,Rural,2,Privado,72,Enfermería,Sí,12,0,1.27,Sí,Mixto,38,16,3.67,100,67,0,0,Sí,No,,,,0.0942,No
EST-01624,1,19,Hombre,Santander,Urbana,2,Oficial,58,Enfermería,Sí,24,0,1.12,No,Crédito educativo,30,18,3.89,92.5,70,0,0,Sí,Sí,,,,0.1646,No
EST-01625,1,25,Hombre,Huila,Urbana,3,Oficial,75,Enfermería,Sí,23,1,1.94,Sí,Mixto,47,18,2.86,91.4,89,0,0,No,No,,,,0.1382,No
EST-01626,2,19,Mujer,Bogotá D.C.,Urbana,3,Oficial,99,Ingeniería de Sistemas,No,0,0,4.07,No,Recursos familiares,23,20,3.92,98.2,100,0,0,No,No,20,20,100,0.0664,No
EST-01627,2,20,Mujer,Bogotá D.C.,Urbana,2,Oficial,65,Psicología,No,0,0,1.37,No,Crédito educativo,60,18,2.81,82.1,75,0,1,Sí,No,18,17,94.4,0.3502,Sí
EST-01628,2,19,Mujer,Atlántico,Urbana,1,Oficial,46,Comunicación,No,0,0,1.15,No,Crédito educativo,35,18,3.24,95.2,71,0,0,Sí,No,18,17,94.4,0.1776,No
EST-01629,1,19,Mujer,Santander,Urbana,1,Oficial,52,Derecho,No,0,0,0.99,Sí,Beca / subsidio,7,19,3.21,82.8,71,0,0,No,No,,,,0.0867,No
EST-01630,2,20,Mujer,Cundinamarca,Urbana,3,Oficial,60,Negocios Internacionales,No,0,0,2.87,Sí,Beca / subsidio,56,16,2.89,72.8,64,0,0,No,No,16,16,100,0.1038,No
EST-01631,1,20,Hombre,Valle del Cauca,Urbana,3,Privado,17,Diseño,No,0,0,3.03,Sí,Mixto,42,15,2.68,89.3,61,1,0,No,No,,,,0.1541,No
EST-01632,2,17,Mujer,Tolima,Urbana,3,Oficial,48,Enfermería,No,0,0,2.86,No,Recursos familiares,25,18,4.11,92.8,78,0,2,No,No,18,15,83.3,0.0866,No
EST-01633,2,29,Hombre,Nariño,Urbana,4,Oficial,59,Ingeniería Industrial,Sí,27,0,1.94,No,Recursos familiares,22,20,3.61,81.5,71,0,0,No,No,18,18,100,0.0845,No
EST-01634,1,20,Hombre,Antioquia,Urbana,2,Oficial,64,Contaduría,No,0,0,1.14,Sí,Mixto,22,18,3.19,97.2,67,0,0,No,No,,,,0.0833,No
EST-01635,1,21,Hombre,Valle del Cauca,Urbana,3,Oficial,52,Administración,Sí,27,0,1.48,No,Recursos familiares,5,16,4.1,91.7,91,0,0,No,No,,,,0.094,No
EST-01636,1,19,Mujer,Risaralda,Urbana,4,Privado,56,Negocios Internacionales,No,0,0,3.23,No,Recursos familiares,74,17,3.43,94.3,73,0,0,No,No,,,,0.1051,No
EST-01637,2,22,Mujer,Bogotá D.C.,Urbana,3,Privado,58,Contaduría,No,0,0,2.25,No,Recursos familiares,47,20,3.73,86.5,69,4,0,No,Sí,18,10,55.6,0.213,No
EST-01638,1,17,Mujer,Valle del Cauca,Urbana,2,Oficial,56,Contaduría,No,0,0,1.13,Sí,Beca / subsidio,59,20,3.91,88.4,46,0,0,No,No,,,,0.0868,No
EST-01639,1,19,Mujer,Antioquia,Urbana,3,Oficial,62,Enfermería,No,0,0,2.08,Sí,Mixto,55,17,3.34,91.1,85,0,0,No,No,,,,0.092,No
